imagenes,Tamaño_KB,Edad,Sexo,R,G,B,RGB
016A07.JPG,68.59,7,Woman,88.88882729999004,60.90362284853394,44.38279395670774,"(88.88882729999004, 60.90362284853394, 44.38279395670774)"
016A08.JPG,76.35,8,Man,92.60671206522734,64.12345023971662,47.29942055760833,"(92.60671206522734, 64.12345023971662, 47.29942055760833)"
016A10.JPG,61.35,10,Man,111.97243358633777,92.54415559772296,83.22703984819735,"(111.97243358633777, 92.54415559772296, 83.22703984819735)"
016A12.JPG,58.11,12,Man,103.26306721167279,79.40616236353289,71.29264759145238,"(103.26306721167279, 79.40616236353289, 71.29264759145238)"
016A14.JPG,47.62,14,Man,86.95194385261311,82.533274846472,86.27005890462463,"(86.95194385261311, 82.533274846472, 86.27005890462463)"
016A16.JPG,52.09,16,Man,87.45633004866474,66.62161586325448,65.36284047163643,"(87.45633004866474, 66.62161586325448, 65.36284047163643)"
016A17.JPG,53.1,17,Man,114.92811512301901,88.25617887177654,84.99878265336892,"(114.92811512301901, 88.25617887177654, 84.99878265336892)"
016A18.JPG,44.04,18,Man,88.26714046822742,68.36724199713329,56.3288939321548,"(88.26714046822742, 68.36724199713329, 56.3288939321548)"
016A19.JPG,51.16,19,Man,119.98329166666666,99.69133796296296,88.21662962962962,"(119.98329166666666, 99.69133796296296, 88.21662962962962)"
017A05.JPG,42.05,5,Man,146.05397224606926,146.05397224606926,146.05397224606926,"(146.05397224606926, 146.05397224606926, 146.05397224606926)"
017A07.JPG,47.66,7,Man,88.65461744358073,88.65461744358073,88.65461744358073,"(88.65461744358073, 88.65461744358073, 88.65461744358073)"
017A12.JPG,27.47,12,Man,93.22873163186388,93.22873163186388,93.22873163186388,"(93.22873163186388, 93.22873163186388, 93.22873163186388)"
017A15.JPG,60.01,15,Man,160.5027816467997,89.71845847369785,76.19118456854108,"(160.5027816467997, 89.71845847369785, 76.19118456854108)"
017A17.JPG,67.59,17,Man,84.09420223577236,84.09420223577236,84.09420223577236,"(84.09420223577236, 84.09420223577236, 84.09420223577236)"
017A19.JPG,64.52,19,Man,127.87945964337229,106.84061012953032,83.95735035485463,"(127.87945964337229, 106.84061012953032, 83.95735035485463)"
017A22.JPG,42.86,22,Man,124.98388471017215,80.80496284963033,65.1954998121868,"(124.98388471017215, 80.80496284963033, 65.1954998121868)"
017A26.JPG,51.08,26,Man,92.47748038599998,65.53918819710411,55.843211831200186,"(92.47748038599998, 65.53918819710411, 55.843211831200186)"
017A29.JPG,59.96,29,Man,76.08531888133875,53.68761681834855,43.5584048072388,"(76.08531888133875, 53.68761681834855, 43.5584048072388)"
017A32.JPG,37.44,32,Man,88.51216725971727,82.40904450796243,80.69501643041863,"(88.51216725971727, 82.40904450796243, 80.69501643041863)"
017A36.JPG,39.67,36,Man,116.41582354351473,112.66800927035882,84.71502703854657,"(116.41582354351473, 112.66800927035882, 84.71502703854657)"
017A38.JPG,43.72,38,Man,117.69156187936058,89.16306183071103,80.6436792792999,"(117.69156187936058, 89.16306183071103, 80.6436792792999)"
017A42.JPG,71.53,42,Man,117.92830560359059,100.03199413506147,82.56471858928082,"(117.92830560359059, 100.03199413506147, 82.56471858928082)"
018A06.JPG,40.43,6,Man,113.65174621576978,113.65174621576978,113.65174621576978,"(113.65174621576978, 113.65174621576978, 113.65174621576978)"
018A11.JPG,35.3,11,Man,100.10050444596442,100.10050444596442,100.10050444596442,"(100.10050444596442, 100.10050444596442, 100.10050444596442)"
018A16.JPG,44.28,16,Woman,74.4182667859976,74.4182667859976,74.4182667859976,"(74.4182667859976, 74.4182667859976, 74.4182667859976)"
018A18.JPG,26.76,18,Man,108.77249528532053,108.77249528532053,108.77249528532053,"(108.77249528532053, 108.77249528532053, 108.77249528532053)"
018A22.JPG,40.82,22,Woman,71.36654045026081,47.85895030658003,37.84448499130594,"(71.36654045026081, 47.85895030658003, 37.84448499130594)"
018A25.JPG,71.24,25,Woman,83.39921244232987,58.27207684544406,54.98629433391004,"(83.39921244232987, 58.27207684544406, 54.98629433391004)"
018A28.JPG,31.98,28,Woman,100.79481755684823,88.09423081765758,85.67479413764448,"(100.79481755684823, 88.09423081765758, 85.67479413764448)"
018A29.JPG,53.17,29,Man,85.86361855221742,64.04820200576151,51.1894406862133,"(85.86361855221742, 64.04820200576151, 51.1894406862133)"
018A33.JPG,51.88,33,Woman,106.9779006058732,77.26053030815466,80.34945935238242,"(106.9779006058732, 77.26053030815466, 80.34945935238242)"
018A34.JPG,34.83,34,Woman,129.90917082038936,88.3640958536025,71.91332121345307,"(129.90917082038936, 88.3640958536025, 71.91332121345307)"
018A36.JPG,40.39,36,Woman,111.05896616334178,79.3854944240153,65.9627916996483,"(111.05896616334178, 79.3854944240153, 65.9627916996483)"
019A00.JPG,36.18,0,Man,127.06178392449222,127.06178392449222,127.06178392449222,"(127.06178392449222, 127.06178392449222, 127.06178392449222)"
019A03.JPG,38.62,3,Man,95.69076792201872,95.69076792201872,95.69076792201872,"(95.69076792201872, 95.69076792201872, 95.69076792201872)"
019A05.JPG,47.67,5,Man,101.82371943218419,81.64847906477395,79.65458189192414,"(101.82371943218419, 81.64847906477395, 79.65458189192414)"
019A07.JPG,35.83,7,Man,75.98083330166331,52.51413116457012,47.71389933999671,"(75.98083330166331, 52.51413116457012, 47.71389933999671)"
019A12.JPG,49.34,12,Man,82.16613441434866,73.16385985036106,80.45172580098543,"(82.16613441434866, 73.16385985036106, 80.45172580098543)"
019A15.JPG,40.63,15,Man,96.0240537157164,63.97747581654718,48.08953681575054,"(96.0240537157164, 63.97747581654718, 48.08953681575054)"
019A18.JPG,40.74,18,Man,143.3101660962442,110.3647380098993,77.30140764096622,"(143.3101660962442, 110.3647380098993, 77.30140764096622)"
019A23.JPG,40.19,23,Man,76.36556713285414,64.52015192882747,59.47961590609386,"(76.36556713285414, 64.52015192882747, 59.47961590609386)"
019A27.JPG,31.16,27,Man,82.01281951729152,72.03888916341354,60.751544201215594,"(82.01281951729152, 72.03888916341354, 60.751544201215594)"
019A30.JPG,56.39,30,Man,120.58570187665394,95.08883906025898,78.45525725713594,"(120.58570187665394, 95.08883906025898, 78.45525725713594)"
020A02.JPG,32.53,2,Man,91.63040344172634,91.63040344172634,91.63040344172634,"(91.63040344172634, 91.63040344172634, 91.63040344172634)"
020A04.JPG,33.99,4,Woman,109.56219331641286,70.39404082064297,48.18361886632826,"(109.56219331641286, 70.39404082064297, 48.18361886632826)"
020A08.JPG,40.92,8,Man,106.00140646056023,64.45749872437298,43.44686849920846,"(106.00140646056023, 64.45749872437298, 43.44686849920846)"
020A11.JPG,45.73,11,Woman,72.01259746202722,72.01259746202722,72.01259746202722,"(72.01259746202722, 72.01259746202722, 72.01259746202722)"
020A13.JPG,54.05,13,Man,131.12957829522855,69.12391097734833,49.695914075012766,"(131.12957829522855, 69.12391097734833, 49.695914075012766)"
020A16.JPG,32.13,16,Man,81.13369104038387,70.20472622410269,64.93184262465579,"(81.13369104038387, 70.20472622410269, 64.93184262465579)"
020A18.JPG,44.97,18,Man,140.45707157258065,71.00791834677419,60.78516129032258,"(140.45707157258065, 71.00791834677419, 60.78516129032258)"
020A20.JPG,45.16,20,Man,110.82541659073883,92.1480238514649,88.22095507096721,"(110.82541659073883, 92.1480238514649, 88.22095507096721)"
020A22.JPG,60.74,22,Man,78.60901440144015,53.5185598559856,48.88159765976598,"(78.60901440144015, 53.5185598559856, 48.88159765976598)"
020A24.JPG,44.12,24,Woman,91.56697960979903,78.77451958339446,67.45460857659772,"(91.56697960979903, 78.77451958339446, 67.45460857659772)"
020A26.JPG,39.76,26,Man,89.05985291659702,80.9333779040615,71.62937768120787,"(89.05985291659702, 80.9333779040615, 71.62937768120787)"
020A30.JPG,42.38,30,Man,74.56521470497374,79.70312017299969,53.40850581814437,"(74.56521470497374, 79.70312017299969, 53.40850581814437)"
020A36.JPG,44.65,36,Woman,88.21160671173347,64.18891236117817,53.13910550458716,"(88.21160671173347, 64.18891236117817, 53.13910550458716)"
021A03.JPG,40.17,3,Man,120.81061512450218,107.08550292368096,97.77628925624477,"(120.81061512450218, 107.08550292368096, 97.77628925624477)"
021A05.JPG,33.99,5,Man,84.7051637279597,84.7051637279597,84.7051637279597,"(84.7051637279597, 84.7051637279597, 84.7051637279597)"
021A06.JPG,35.87,6,Woman,128.54961012279963,128.54961012279963,128.54961012279963,"(128.54961012279963, 128.54961012279963, 128.54961012279963)"
021A11.JPG,40.53,11,Woman,78.25291086918554,78.25291086918554,78.25291086918554,"(78.25291086918554, 78.25291086918554, 78.25291086918554)"
021A16.JPG,44.64,16,Woman,131.637968257673,74.51681059633563,57.837297234216365,"(131.637968257673, 74.51681059633563, 57.837297234216365)"
021A18.JPG,42.73,18,Man,99.11138506741982,66.93370194059767,58.26326188957726,"(99.11138506741982, 66.93370194059767, 58.26326188957726)"
021A20.JPG,40.48,20,Man,125.61309157565503,98.27372070963442,78.27499615443779,"(125.61309157565503, 98.27372070963442, 78.27499615443779)"
021A23.JPG,44.73,23,Man,81.99604035162453,70.4692183324943,58.86517832939628,"(81.99604035162453, 70.4692183324943, 58.86517832939628)"
021A27.JPG,54.71,27,Man,84.66198584697037,64.09513874199565,60.20421898736611,"(84.66198584697037, 64.09513874199565, 60.20421898736611)"
021A30.JPG,55.53,30,Man,91.02679598642725,81.51496837393992,76.16200892228677,"(91.02679598642725, 81.51496837393992, 76.16200892228677)"
021A35.JPG,55.86,35,Man,75.63982950142082,67.92253681219323,61.39026608111599,"(75.63982950142082, 67.92253681219323, 61.39026608111599)"
021A39.JPG,39.28,39,Man,57.37729256563636,47.211456192010665,35.98100511756826,"(57.37729256563636, 47.211456192010665, 35.98100511756826)"
022A00.JPG,38.52,0,Man,118.05358914399093,76.36110668225623,78.84854644982994,"(118.05358914399093, 76.36110668225623, 78.84854644982994)"
022A07.JPG,42.04,7,Woman,152.96973503951375,108.14501935306329,90.99122381952297,"(152.96973503951375, 108.14501935306329, 90.99122381952297)"
022A11.JPG,37.62,11,Man,135.05994897959184,101.70060790273556,90.43633847155884,"(135.05994897959184, 101.70060790273556, 90.43633847155884)"
022A14.JPG,53.15,14,Man,114.1479357243115,94.84638529919494,94.14090153751835,"(114.1479357243115, 94.84638529919494, 94.14090153751835)"
022A16.JPG,45.02,16,Man,93.50744142244258,80.28023052713765,56.823184719527994,"(93.50744142244258, 80.28023052713765, 56.823184719527994)"
022A18.JPG,36.7,18,Man,94.82332464513605,70.90841144080231,69.69154022750419,"(94.82332464513605, 70.90841144080231, 69.69154022750419)"
022A20.JPG,36.72,20,Man,107.6325210970464,85.80243670886075,72.13166139240506,"(107.6325210970464, 85.80243670886075, 72.13166139240506)"
022A23.JPG,27.2,23,Man,136.82250506440394,104.91835034208616,94.33074953178152,"(136.82250506440394, 104.91835034208616, 94.33074953178152)"
022A25.JPG,44.55,25,Man,116.92497303363177,109.29669776868418,79.66187802011231,"(116.92497303363177, 109.29669776868418, 79.66187802011231)"
022A26.JPG,50.14,26,Man,95.70462676002448,71.76610326752372,56.94298094582185,"(95.70462676002448, 71.76610326752372, 56.94298094582185)"
022A27.JPG,34.3,27,Man,79.44132530120481,63.78916371367824,48.61085046066619,"(79.44132530120481, 63.78916371367824, 48.61085046066619)"
022A28.JPG,35.22,28,Man,104.5527443081354,80.89332652800817,63.17653742625033,"(104.5527443081354, 80.89332652800817, 63.17653742625033)"
022A30.JPG,42.65,30,Man,110.96820111731844,97.03472625698325,76.49761452513967,"(110.96820111731844, 97.03472625698325, 76.49761452513967)"
023A00.JPG,32.33,0,Man,139.7517461146663,57.52048060598145,43.589034870053545,"(139.7517461146663, 57.52048060598145, 43.589034870053545)"
023A03.JPG,54.22,3,Man,125.34952491454733,64.11058280284738,38.96044482423406,"(125.34952491454733, 64.11058280284738, 38.96044482423406)"
023A05.JPG,36.84,5,Man,118.38868178580967,81.53252692958247,67.47011038903231,"(118.38868178580967, 81.53252692958247, 67.47011038903231)"
023A07.JPG,36.58,7,Man,100.52414110711983,66.63842682140555,50.89254244573394,"(100.52414110711983, 66.63842682140555, 50.89254244573394)"
023A09.JPG,47.37,9,Woman,152.34390913829745,83.24853642888648,62.693652512129596,"(152.34390913829745, 83.24853642888648, 62.693652512129596)"
023A14.JPG,64.02,14,Man,73.5114809123261,50.55434729860887,43.999098188288585,"(73.5114809123261, 50.55434729860887, 43.999098188288585)"
023A16.JPG,49.4,16,Man,103.26232093147999,76.69934985064137,73.697384605425,"(103.26232093147999, 76.69934985064137, 73.697384605425)"
023A18.JPG,56.0,18,Man,91.13701356999883,66.14671273401625,57.606407482632754,"(91.13701356999883, 66.14671273401625, 57.606407482632754)"
023A21.JPG,32.09,21,Man,103.47085516977836,91.06499071951087,75.07620919314336,"(103.47085516977836, 91.06499071951087, 75.07620919314336)"
023A22.JPG,46.19,22,Man,133.9022760053783,105.55911013323554,91.21196430754186,"(133.9022760053783, 105.55911013323554, 91.21196430754186)"
023A25.JPG,55.42,25,Man,95.9748208223312,83.67026841906728,62.72679624372134,"(95.9748208223312, 83.67026841906728, 62.72679624372134)"
023A29.JPG,53.64,29,Man,145.72485589539033,113.16404347271305,82.26228980699136,"(145.72485589539033, 113.16404347271305, 82.26228980699136)"
024A00.JPG,36.05,0,Man,140.81514016897083,112.74861991167435,87.75375624039938,"(140.81514016897083, 112.74861991167435, 87.75375624039938)"
024A05.JPG,40.06,5,Man,124.36232168179473,72.5260378887386,56.452907003339284,"(124.36232168179473, 72.5260378887386, 56.452907003339284)"
024A07.JPG,48.75,7,Man,125.6655363589479,82.87332387828776,68.42726491318548,"(125.6655363589479, 82.87332387828776, 68.42726491318548)"
024A10.JPG,47.67,10,Man,158.7926381820334,85.75026630370458,66.3873547165345,"(158.7926381820334, 85.75026630370458, 66.3873547165345)"
024A17.JPG,59.66,17,Man,81.44150197628458,59.46100296442688,53.7567243083004,"(81.44150197628458, 59.46100296442688, 53.7567243083004)"
024A18.JPG,39.03,18,Man,82.77313141182218,81.01758671226185,73.19699560332194,"(82.77313141182218, 81.01758671226185, 73.19699560332194)"
024A19.JPG,53.56,19,Man,85.05567127162814,58.10745771250315,53.12947821200906,"(85.05567127162814, 58.10745771250315, 53.12947821200906)"
024A23.JPG,40.07,23,Man,101.90191335425384,84.51930788005579,83.30913310669456,"(101.90191335425384, 84.51930788005579, 83.30913310669456)"
024A25.JPG,64.29,25,Man,115.81608770382891,98.76868846530489,89.08564369913165,"(115.81608770382891, 98.76868846530489, 89.08564369913165)"
024A28.JPG,53.83,28,Man,98.66680583044696,73.41221857991093,68.12166006927264,"(98.66680583044696, 73.41221857991093, 68.12166006927264)"
024A30.JPG,32.45,30,Man,96.91715153658222,71.79847627619904,66.90483959110196,"(96.91715153658222, 71.79847627619904, 66.90483959110196)"
025A00.JPG,24.91,0,Man,106.62570738440303,106.62570738440303,106.62570738440303,"(106.62570738440303, 106.62570738440303, 106.62570738440303)"
025A03.JPG,41.96,3,Man,72.79835289205344,72.79835289205344,72.79835289205344,"(72.79835289205344, 72.79835289205344, 72.79835289205344)"
025A07.JPG,48.01,7,Man,68.55044547104438,68.55044547104438,68.55044547104438,"(68.55044547104438, 68.55044547104438, 68.55044547104438)"
025A12.JPG,39.37,12,Man,114.58300854857983,114.58300854857983,114.58300854857983,"(114.58300854857983, 114.58300854857983, 114.58300854857983)"
025A15.JPG,36.78,15,Woman,109.98553532222653,61.728238408885446,44.841876533643294,"(109.98553532222653, 61.728238408885446, 44.841876533643294)"
025A18.JPG,44.78,18,Man,85.25914704670988,49.90349407310867,42.06493909491489,"(85.25914704670988, 49.90349407310867, 42.06493909491489)"
025A19.JPG,33.89,19,Woman,108.47270601515883,108.47270601515883,108.47270601515883,"(108.47270601515883, 108.47270601515883, 108.47270601515883)"
025A22.JPG,52.53,22,Man,117.55497372646329,103.15196230477302,90.493869508101,"(117.55497372646329, 103.15196230477302, 90.493869508101)"
025A23.JPG,40.93,23,Man,104.22377452150255,60.20048207722782,58.4833038995752,"(104.22377452150255, 60.20048207722782, 58.4833038995752)"
025A28.JPG,54.63,28,Man,69.62585662431032,54.25488118965976,49.73670945813649,"(69.62585662431032, 54.25488118965976, 49.73670945813649)"
025A34.JPG,60.92,34,Man,84.01793869591306,60.40091006067071,59.86158660577372,"(84.01793869591306, 60.40091006067071, 59.86158660577372)"
025A39.JPG,80.39,39,Woman,81.29799524294937,62.006965681277606,55.10730971797485,"(81.29799524294937, 62.006965681277606, 55.10730971797485)"
026A00.JPG,51.45,0,Man,141.1913028375018,98.37088178294573,83.89913796255668,"(141.1913028375018, 98.37088178294573, 83.89913796255668)"
026A02.JPG,56.03,2,Woman,143.5831630667445,103.4190341830447,88.47344652007524,"(143.5831630667445, 103.4190341830447, 88.47344652007524)"
026A04.JPG,49.08,4,Man,95.05095381526104,58.031544447018845,57.59678135619401,"(95.05095381526104, 58.031544447018845, 57.59678135619401)"
026A06.JPG,43.34,6,Man,109.78017555127383,94.74682080924856,83.91797616498965,"(109.78017555127383, 94.74682080924856, 83.91797616498965)"
026A07.JPG,53.74,7,Woman,88.38498943847914,74.24916938039078,65.6377123305756,"(88.38498943847914, 74.24916938039078, 65.6377123305756)"
026A11.JPG,44.29,11,Man,83.50327298113275,64.49108316635991,55.802292900078875,"(83.50327298113275, 64.49108316635991, 55.802292900078875)"
026A13.JPG,46.28,13,Woman,111.12213477088949,82.81472776280323,75.5263126684636,"(111.12213477088949, 82.81472776280323, 75.5263126684636)"
026A15.JPG,43.15,15,Woman,90.65003076923077,70.49353846153846,65.4480923076923,"(90.65003076923077, 70.49353846153846, 65.4480923076923)"
026A17.JPG,52.8,17,Woman,109.02011494252874,93.61849755056137,92.31527706296106,"(109.02011494252874, 93.61849755056137, 92.31527706296106)"
026A18.JPG,41.13,18,Woman,137.6743893678161,112.66486470306513,107.31545138888889,"(137.6743893678161, 112.66486470306513, 107.31545138888889)"
026A19.JPG,39.6,19,Woman,86.1677801724138,67.30725574712643,62.964056513409965,"(86.1677801724138, 67.30725574712643, 62.964056513409965)"
027A02.JPG,44.56,2,Man,84.69848541433255,84.69848541433255,84.69848541433255,"(84.69848541433255, 84.69848541433255, 84.69848541433255)"
027A11.JPG,40.11,11,Man,90.02892194571265,90.02892194571265,90.02892194571265,"(90.02892194571265, 90.02892194571265, 90.02892194571265)"
027A13.JPG,55.16,13,Man,109.72985895731797,109.72985895731797,109.72985895731797,"(109.72985895731797, 109.72985895731797, 109.72985895731797)"
027A16.JPG,71.2,16,Woman,84.92695373490015,84.92695373490015,84.92695373490015,"(84.92695373490015, 84.92695373490015, 84.92695373490015)"
027A18.JPG,58.29,18,Woman,75.05650405799112,75.05650405799112,75.05650405799112,"(75.05650405799112, 75.05650405799112, 75.05650405799112)"
027A20.JPG,45.09,20,Woman,68.08477759103641,50.11085266106443,42.76605938375351,"(68.08477759103641, 50.11085266106443, 42.76605938375351)"
027A22.JPG,57.87,22,Man,117.07833916083916,97.36149912587413,82.47692307692307,"(117.07833916083916, 97.36149912587413, 82.47692307692307)"
027A25.JPG,65.07,25,Man,82.7044344016761,62.34200474434228,65.14279085069174,"(82.7044344016761, 62.34200474434228, 65.14279085069174)"
027A30.JPG,57.08,30,Woman,70.87690049496501,54.272210274790915,51.086714456391874,"(70.87690049496501, 54.272210274790915, 51.086714456391874)"
027A36.JPG,45.18,36,Woman,83.55668965067211,81.10529864706137,86.13271088006265,"(83.55668965067211, 81.10529864706137, 86.13271088006265)"
027A41.JPG,51.15,41,Woman,82.18900801975155,67.3775541915935,73.69154170875093,"(82.18900801975155, 67.3775541915935, 73.69154170875093)"
028A14.JPG,24.24,14,Man,85.71798765553052,85.71798765553052,85.71798765553052,"(85.71798765553052, 85.71798765553052, 85.71798765553052)"
028A16.JPG,56.61,16,Man,102.35937720305357,87.92584647612142,79.21261606945032,"(102.35937720305357, 87.92584647612142, 79.21261606945032)"
028A18.JPG,42.83,18,Man,124.91762804633497,124.91762804633497,124.91762804633497,"(124.91762804633497, 124.91762804633497, 124.91762804633497)"
028A20.JPG,49.85,20,Man,82.87925939896895,82.87925939896895,82.87925939896895,"(82.87925939896895, 82.87925939896895, 82.87925939896895)"
028A26.JPG,53.23,26,Man,81.14690487485227,62.04870430077268,53.685836154149214,"(81.14690487485227, 62.04870430077268, 53.685836154149214)"
028A28.JPG,60.59,28,Man,153.75555477374363,128.67312052412672,107.98939472120587,"(153.75555477374363, 128.67312052412672, 107.98939472120587)"
028A34.JPG,53.89,34,Man,97.222435,82.708465,74.43742,"(97.222435, 82.708465, 74.43742)"
028A35.JPG,53.33,35,Man,92.62515254237289,71.98657142857144,64.66091041162228,"(92.62515254237289, 71.98657142857144, 64.66091041162228)"
028A37.JPG,51.57,37,Man,75.33243540530228,57.546624913013225,46.82233932700294,"(75.33243540530228, 57.546624913013225, 46.82233932700294)"
028A41.JPG,47.57,41,Man,82.43115034550618,63.939128295726455,57.04307645861753,"(82.43115034550618, 63.939128295726455, 57.04307645861753)"
028A46.JPG,38.25,46,Man,103.34561948349133,83.47248346619055,87.6756670103352,"(103.34561948349133, 83.47248346619055, 87.6756670103352)"
029A01.JPG,36.76,1,Man,119.39980627663697,119.39980627663697,119.39980627663697,"(119.39980627663697, 119.39980627663697, 119.39980627663697)"
029A04.JPG,39.3,4,Man,84.01361836418822,56.257970009447426,65.93088805805141,"(84.01361836418822, 56.257970009447426, 65.93088805805141)"
029A05.JPG,28.06,5,Man,112.84270538933828,75.80010195437542,77.09229869633339,"(112.84270538933828, 75.80010195437542, 77.09229869633339)"
029A10.JPG,39.21,10,Man,119.76169712793734,73.40102872062664,50.28897127937337,"(119.76169712793734, 73.40102872062664, 50.28897127937337)"
029A11.JPG,46.3,11,Woman,126.54376091013063,57.40189535303678,41.50659874796846,"(126.54376091013063, 57.40189535303678, 41.50659874796846)"
029A13.JPG,40.56,13,Man,124.1060916482029,72.3437873717194,45.274870444706075,"(124.1060916482029, 72.3437873717194, 45.274870444706075)"
029A16.JPG,62.46,16,Man,103.81097098149121,90.90800587765905,81.7548364181312,"(103.81097098149121, 90.90800587765905, 81.7548364181312)"
029A20.JPG,39.7,20,Man,116.27107974669957,97.49038317054845,93.89270151336267,"(116.27107974669957, 97.49038317054845, 93.89270151336267)"
029A22.JPG,52.74,22,Man,83.41639246547481,76.081325992662,75.67059207320266,"(83.41639246547481, 76.081325992662, 75.67059207320266)"
029A23.JPG,36.11,23,Man,104.76084472049689,85.59626777087647,61.570169772256726,"(104.76084472049689, 85.59626777087647, 61.570169772256726)"
029A29.JPG,37.19,29,Man,93.45260899814471,84.1228896103896,69.36246521335806,"(93.45260899814471, 84.1228896103896, 69.36246521335806)"
029A31.JPG,38.25,31,Man,76.35673087506879,60.7810897083104,50.28423775454045,"(76.35673087506879, 60.7810897083104, 50.28423775454045)"
029A33.JPG,45.19,33,Man,109.28537086216939,102.02764312722749,90.83054763009547,"(109.28537086216939, 102.02764312722749, 90.83054763009547)"
030A00.JPG,38.97,0,Woman,147.49385647175802,93.70612526506964,84.56281009344656,"(147.49385647175802, 93.70612526506964, 84.56281009344656)"
030A04.JPG,44.47,4,Man,119.08088302271776,72.75235466652093,59.27353755624784,"(119.08088302271776, 72.75235466652093, 59.27353755624784)"
030A05.JPG,44.53,5,Man,137.4580831506156,67.40607185022769,50.941735537190084,"(137.4580831506156, 67.40607185022769, 50.941735537190084)"
030A07.JPG,44.58,7,Woman,137.35215780470293,85.96549905604354,55.48658075037891,"(137.35215780470293, 85.96549905604354, 55.48658075037891)"
030A10.JPG,38.43,10,Woman,128.5823678119518,94.4884370893616,85.78162874618961,"(128.5823678119518, 94.4884370893616, 85.78162874618961)"
030A16.JPG,43.55,16,Woman,98.49988332669896,86.62987111031804,85.20376191325911,"(98.49988332669896, 86.62987111031804, 85.20376191325911)"
030A17.JPG,38.18,17,Man,89.90949376557316,68.03233028791341,46.272369907605636,"(89.90949376557316, 68.03233028791341, 46.272369907605636)"
030A18.JPG,44.81,18,Man,115.51050630378226,71.91128313351648,51.74198610075136,"(115.51050630378226, 71.91128313351648, 51.74198610075136)"
030A20.JPG,32.42,20,Woman,75.61728424051722,57.629173906917764,56.15768875530299,"(75.61728424051722, 57.629173906917764, 56.15768875530299)"
030A23.JPG,30.54,23,Woman,100.6547760907169,85.09734127746812,73.61694535204049,"(100.6547760907169, 85.09734127746812, 73.61694535204049)"
030A26.JPG,58.08,26,Woman,139.13638259123096,108.45429942810459,83.08669917619827,"(139.13638259123096, 108.45429942810459, 83.08669917619827)"
031A00.JPG,47.04,0,Woman,99.56071032186459,73.35590496156533,72.01556706540057,"(99.56071032186459, 73.35590496156533, 72.01556706540057)"
031A02.JPG,65.58,2,Man,82.919455328462,76.44577111793568,64.69105422005718,"(82.919455328462, 76.44577111793568, 64.69105422005718)"
031A03.JPG,56.43,3,Woman,111.04674998963644,86.73686419599552,83.31654437673589,"(111.04674998963644, 86.73686419599552, 83.31654437673589)"
031A04.JPG,45.77,4,Man,61.29056386999245,55.23178231292517,52.037133786848074,"(61.29056386999245, 55.23178231292517, 52.037133786848074)"
031A06.JPG,37.53,6,Man,58.81366032426076,46.93682270665323,62.60240255376345,"(58.81366032426076, 46.93682270665323, 62.60240255376345)"
031A07.JPG,48.25,7,Man,104.38634199506683,68.52902541157574,56.39652957035508,"(104.38634199506683, 68.52902541157574, 56.39652957035508)"
031A09.JPG,44.75,9,Woman,103.02097156702425,81.24735661509747,65.35691903322746,"(103.02097156702425, 81.24735661509747, 65.35691903322746)"
031A11.JPG,55.0,11,Man,81.11447951273533,62.589661953034046,60.30760357213846,"(81.11447951273533, 62.589661953034046, 60.30760357213846)"
031A12.JPG,46.47,12,Man,84.62044828325827,69.04405698823608,63.30119289214473,"(84.62044828325827, 69.04405698823608, 63.30119289214473)"
031A14.JPG,45.92,14,Man,123.5853396983534,108.25357599972325,103.09421699875466,"(123.5853396983534, 108.25357599972325, 103.09421699875466)"
031A15.JPG,45.73,15,Man,90.87706078496836,75.24854091564147,67.16337518647964,"(90.87706078496836, 75.24854091564147, 67.16337518647964)"
031A16.JPG,46.15,16,Man,82.01216177709875,50.34796262951444,40.153750083362134,"(82.01216177709875, 50.34796262951444, 40.153750083362134)"
031A19.JPG,67.98,19,Man,165.6555428151097,120.67552247847345,85.60835208342348,"(165.6555428151097, 120.67552247847345, 85.60835208342348)"
032A06.JPG,31.45,6,Man,81.17270318653777,81.17270318653777,81.17270318653777,"(81.17270318653777, 81.17270318653777, 81.17270318653777)"
032A08.JPG,32.2,8,Woman,69.29575594064542,69.29575594064542,69.29575594064542,"(69.29575594064542, 69.29575594064542, 69.29575594064542)"
032A10.JPG,38.94,10,Man,85.62663439955107,85.62663439955107,85.62663439955107,"(85.62663439955107, 85.62663439955107, 85.62663439955107)"
032A13.JPG,46.28,13,Woman,76.05730418182335,76.05730418182335,76.05730418182335,"(76.05730418182335, 76.05730418182335, 76.05730418182335)"
032A15.JPG,36.96,15,Man,84.79129572958686,84.79129572958686,84.79129572958686,"(84.79129572958686, 84.79129572958686, 84.79129572958686)"
032A18.JPG,39.69,18,Woman,80.08807199496788,80.08807199496788,80.08807199496788,"(80.08807199496788, 80.08807199496788, 80.08807199496788)"
032A20.JPG,53.49,20,Man,99.4751177544939,54.357920792079206,35.58372104200711,"(99.4751177544939, 54.357920792079206, 35.58372104200711)"
032A24.JPG,50.04,24,Man,84.47617399730076,62.62444939909729,71.18004340539552,"(84.47617399730076, 62.62444939909729, 71.18004340539552)"
032A28.JPG,31.74,28,Woman,76.79929762620192,62.61921574519231,51.37034880809295,"(76.79929762620192, 62.61921574519231, 51.37034880809295)"
032A33.JPG,78.74,33,Woman,95.40442646544011,85.05239410323233,86.08849430160643,"(95.40442646544011, 85.05239410323233, 86.08849430160643)"
